Nodo,Grado
1,0.0017605526730708997
2,0.001640304242345271
3,0.0016083316217237317
4,0.0014234408714053977
5,0.001384618253190462
6,0.0013295401651081693
7,0.0012395699888802264
8,0.0012207905307264108
9,0.001176323124892724
10,0.0011757850397894562
11,0.0011738819478839151
12,0.0011496590772404613
13,0.0011299922082169864
14,0.001121466445174181
15,0.0010809758891200617
16,0.0010749261456782227
17,0.0010706866948048403
18,0.0010602326327957621
19,0.001027266834635884
20,0.0010204222602397306
21,0.0010196838401869855
22,0.00101680368990202
23,0.0010141350031398282
24,0.0010111019488611526
25,0.0010057090171610434
26,0.001003159780904143
27,0.0009900348947118262
28,0.0009881864186288849
29,0.0009758007032533871
30,0.0009698404349614377
31,0.0009612840195545109
32,0.000959809014384037
33,0.0009429948212417895
34,0.0009424092862625287
35,0.0009422042538888015
36,0.0009339837188783808
37,0.0009239795740391876
38,0.000918925455936956
39,0.0009169505737794729
40,0.0009144454308243503
41,0.0009074939860602059
42,0.0009073782023960598
43,0.000898708494471913
44,0.000889090168115252
45,0.0008813207674730221
46,0.0008768198809958435
47,0.000874230308523963
48,0.0008659868687278657
49,0.0008636837713080143
50,0.0008614393310388772
51,0.0008579487035196121
52,0.0008515477889600929
53,0.000851266951582255
54,0.0008469519014104069
55,0.0008467081420087253
56,0.0008350192961036608
57,0.0008325961627510782
58,0.0008300298059448696
59,0.0008196984238111244
60,0.0008163253370359171
61,0.0008119795065773584
62,0.0008113573237510196
63,0.0008092693148221761
64,0.0008053423143749547
65,0.0008015980478471587
66,0.0008015214718707434
67,0.0008005068393430719
68,0.0008004521205689323
69,0.0007979979271840093
70,0.0007978669804227827
71,0.00079562577798042
72,0.0007913454196049322
73,0.0007906411776871075
74,0.0007894479837441267
75,0.000787652647173313
76,0.0007800058112943998
77,0.0007794979426943529
78,0.0007747841758403446
79,0.000772965949089081
80,0.0007683557289820418
81,0.0007673059539705702
82,0.0007671516814174602
83,0.0007616963129737791
84,0.0007602000172447722
85,0.000758808736931635
86,0.0007569054859303537
87,0.0007564745264403792
88,0.0007562734297031964
89,0.0007544994659018947
90,0.0007514144610663421
91,0.000750445955843284
92,0.0007503775920690875
93,0.0007482576730899001
94,0.0007454934475149399
95,0.0007447747061862403
96,0.000743560688547196
97,0.0007395595790023439
98,0.0007395338455683886
99,0.0007392393166855844
100,0.0007385995266034849
101,0.0007328652243662813
102,0.0007325688061550047
103,0.0007301146778068643
104,0.0007299210136288829
105,0.0007293668904798456
106,0.000728927972829896
107,0.0007268672487850106
108,0.0007253646730565629
109,0.0007212939048903999
110,0.0007143038022351829
111,0.0007140740937067017
112,0.0007140287495866178
113,0.0007138883754446445
114,0.0007119549177481259
115,0.0007077656399263226
116,0.0007050402295670947
117,0.0007019886128077558
118,0.000699592163586255
119,0.0006965492997731409
120,0.0006954370997172941
121,0.0006929017486317055
122,0.0006922800492392835
123,0.0006917768761687896
124,0.0006899520729748578
125,0.0006859390313490332
126,0.0006849959286323409
127,0.0006845206517850741
128,0.0006830908492714818
129,0.0006824407223980733
130,0.0006792175894056876
131,0.0006784976539400095
132,0.0006756889231140065
133,0.0006735177810464649
134,0.0006728630545734956
135,0.0006719712117111307
136,0.0006686254156191889
137,0.0006677373192410735
138,0.0006670485037977281
139,0.0006668221317694531
140,0.0006661281330398993
141,0.0006651418269926025
142,0.0006650093136177267
143,0.0006618477196769497
144,0.0006616943103394319
145,0.0006604288657906031
146,0.0006583488843288693
147,0.0006573111715185292
148,0.0006569793458379818
149,0.0006554248042894203
150,0.0006547026326118117
151,0.0006534214104730965
152,0.0006526159472601323
153,0.0006518099476115256
154,0.0006512725031628024
155,0.0006498866850251695
156,0.0006492308123466092
157,0.0006491951133720077
158,0.0006462039355132649
159,0.0006455188296878825
160,0.0006436706325285503
161,0.0006399545497213384
162,0.0006373224274340245
163,0.0006363705883960051
164,0.0006343555052023082
165,0.0006342433714417237
166,0.000633602773842331
167,0.0006329355419152369
168,0.0006319735320049507
169,0.0006315021201495613
170,0.0006313119979764806
171,0.0006290671360302397
172,0.0006279194981611515
173,0.0006276203732539797
174,0.0006273266422479193
175,0.0006270709403072997
176,0.0006265178567985212
177,0.0006244836387127563
178,0.0006231846975150604
179,0.00062293752683828
180,0.0006225727211752291
181,0.0006224347001924966
182,0.0006221305645998024
183,0.0006194119499212735
184,0.0006190013061410459
185,0.0006168047483836681
186,0.0006162556256603582
187,0.0006153718629496397
188,0.0006153617571839856
189,0.0006146867239931191
190,0.0006137469337072043
191,0.0006133546998383227
192,0.0006115129287087646
193,0.0006104008670560963
194,0.0006085458853355125
195,0.000607934807170585
196,0.0006073527355611586
197,0.0006064606344500354
198,0.00060634932121685
199,0.0006052989554903076
200,0.000605203076350372
201,0.0006022408337956295
202,0.000602162524647987
203,0.0006013615996118948
204,0.0006011273476699904
205,0.0006004253068879517
206,0.000599032988945183
