Nodo,Grado
1,0.008484903236972183
2,0.008290110039194613
3,0.008281267217018235
4,0.007966483804693643
5,0.007586685028895334
6,0.0068395041947494515
7,0.006741977182356244
8,0.0065037834130420415
9,0.006497078609005704
10,0.006416456148149554
11,0.0064116933328429914
12,0.006297312861429377
13,0.006280676934750349
14,0.006273789639901094
15,0.006121209703052088
16,0.006023937995087827
17,0.006023578520525474
18,0.005993838100961049
19,0.005984425845945321
20,0.0058189105609087665
21,0.005483100311017151
22,0.005473318819242536
23,0.005468324995556398
24,0.005426790190447464
25,0.005308638508805724
26,0.005146380888286079
27,0.0051161664857876064
28,0.0051078583623616345
29,0.005096933499883292
30,0.0050880105736386405
31,0.005067208785996759
32,0.00484933989642787
33,0.0048328376988567645
34,0.004764107512365529
35,0.0047100885509420735
36,0.004590560073660259
37,0.004587439617316568
38,0.004526312777414679
39,0.004505339250647075
40,0.0044925391901260645
41,0.004466964460031909
42,0.004450283279796303
43,0.0044272512579642195
44,0.004423431505246082
45,0.00440745148341646
46,0.004399182618672692
47,0.004376431911950644
48,0.00437612518447929
49,0.004372498346558751
50,0.00435016393091796
51,0.004331872657527572
52,0.004330909479117036
53,0.004286819774295107
54,0.004243010525745125
55,0.004222643060118463
56,0.004201096399303005
57,0.0041957677772218515
58,0.004153025132476796
59,0.004146241233425661
60,0.004138303057053964
61,0.004118386085692281
62,0.004099779734851998
63,0.0040951381874678415
64,0.004086397875753606
65,0.004035609568085805
66,0.004006103185953205
67,0.003995858614463593
68,0.003978785252351923
69,0.003976166663048474
70,0.0039716676092280455
71,0.0039618192478271
72,0.003956119380627477
73,0.003953066902151895
74,0.003951673460481354
75,0.003947452349998569
76,0.003941591802907615
77,0.0038974054334155054
78,0.0038928126837146286
79,0.0038705802382667707
80,0.0038616023165474757
81,0.0038527920506713368
82,0.003850452350883388
83,0.003844936892344771
84,0.003776448129983965
85,0.0037689013039673694
86,0.0037656530437490086
87,0.0037370720354453634
88,0.00371314870199849
89,0.0037076826454040448
90,0.003695694916456499
91,0.003691315525985717
92,0.0036902155167986353
93,0.0036686641822899083
94,0.0036354781433241595
95,0.003634549190762872
96,0.0035968028741065684
97,0.0035743045679585885
98,0.0035662123067950707
99,0.0035656235180098954
100,0.003538013407925887
101,0.0035370328803893017
102,0.0035176773196861546
103,0.003504953424149435
104,0.0035039457444722027
105,0.0034956197685155244
106,0.0034609651127627357
107,0.003440922256610905
108,0.0034398110352569233
109,0.0034251540582558504
110,0.0034044503670684146
111,0.0033883707020239493
112,0.003374594937001348
113,0.0033496313355315627
114,0.0033354955215101367
115,0.0033278754920012454
116,0.003321195555019957
117,0.0033023526999300017
118,0.003296419669197092
119,0.0032922204236963144
120,0.0032897479316923634
121,0.0032557827495363857
122,0.00325330387443977
123,0.0032307441739675828
124,0.003210016157916853
125,0.0032052458233323184
126,0.0031950275426629337
127,0.0031820061347126653
128,0.0031759688263041483
129,0.00316316632551463
130,0.003155391896634108
131,0.003152054947327763
132,0.0031520256394909265
133,0.0031489771534210795
134,0.0031417257368089183
135,0.0031313072441988814
136,0.0031286912576010107
137,0.003122203504927428
138,0.003118615906597817
139,0.0031157526333992747
140,0.00311175320285638
141,0.0031031746590861643
142,0.0031007299238612123
143,0.0030950457919441962
144,0.0030771441939912705
145,0.003063115775371661
146,0.003039034421920587
147,0.0030374968562492093
148,0.0030314179898905326
149,0.0030267408249306247
150,0.003004952293140832
151,0.0029992105004445335
152,0.0029985135868590097
153,0.002990582931653787
154,0.002982193452141949
155,0.002974234600897709
156,0.0029710450847888776
157,0.002970338873160163
158,0.002968980936096979
159,0.002955981690227181
160,0.002952361391788382
161,0.0029517871639738917
162,0.0029396876672546546
163,0.0029285279763112274
164,0.002928099259742852
165,0.0029269590611587827
166,0.0029185403905449556
167,0.002916172517746888
168,0.002916074598368671
169,0.0028783927332619304
170,0.002869555452719868
171,0.002867482347083664
172,0.002852814561912544
173,0.002850533084883188
174,0.0028496173240046825
175,0.002845879868554716
176,0.0028455771985275847
177,0.0028451328974669282
178,0.0028302312647313557
179,0.002826643043837942
180,0.0028204067605648144
181,0.002815446072344142
182,0.0028116568080962375
183,0.0027944495258397845
184,0.002786461625440488
185,0.002777058169235552
186,0.002772402717243508
187,0.0027528466322961132
188,0.002746734836572982
189,0.0027449262648932666
190,0.0027439181900785438
191,0.0027357553969199096
192,0.00273361988183199
193,0.0027282412203624112
194,0.0027241094828955974
195,0.0027240311233647807
196,0.002722115315361263
197,0.002720518942354033
198,0.0027138977986780636
199,0.0027110999002107486
200,0.00270329586735847
201,0.002702720523178904
202,0.002693472348821592
203,0.0026901617286400944
204,0.002689854556995248
205,0.0026761346009671794
206,0.002674049626252345
207,0.002650708860310955
208,0.0026481252378032128
209,0.002642996710153822
210,0.002637319960178928
211,0.0026298742071974436
212,0.002628404120422512
213,0.002626403033650732
214,0.0026232244759886725
215,0.002622293774917511
216,0.0026220753917584358
217,0.0026208533388886956
218,0.0026183411303392075
219,0.002613047711174855
220,0.0026092220770431865
221,0.002603064456990971
222,0.0025983095226941796
223,0.0025945607757536134
224,0.0025932842320805826
225,0.0025822900559949727
226,0.002580146493624443
227,0.002575856704349874
228,0.00257333473799315
229,0.0025728608704386545
230,0.0025699804358255895
231,0.002563168703478804
232,0.0025612489492121103
233,0.0025572879803170802
234,0.0025560166316003076
235,0.0025548797544139184
236,0.0025522431781252967
237,0.0025479548212395987
238,0.0025466273747410655
239,0.0025379937585356433
240,0.002533262899151257
241,0.0025266559914882175
242,0.0025215918827713015
243,0.002515727115131691
244,0.0025112845631359744
245,0.0024996884044939487
246,0.0024985293336601557
247,0.0024960130681732228
248,0.002495740909197966
249,0.0024903457922501857
250,0.0024880496476311444
251,0.002486585841994118
252,0.0024792860408197255
253,0.0024775738663424846
254,0.002474212913875695
255,0.002473596339969078
256,0.0024733138543897065
257,0.0024728963979308884
258,0.0024694948103578316
259,0.002465421981748411
260,0.0024614636741106047
261,0.002458605717175559
262,0.002458579218677387
263,0.002455506254845385
264,0.0024480402805523967
265,0.002447414120682697
266,0.0024442295974109744
267,0.0024440306041314786
268,0.002437522772375598
269,0.00243544185425351
270,0.0024334604616114744
271,0.0024317011981051864
272,0.0024315487686714945
273,0.0024274887490199435
274,0.0024246892719714413
275,0.0024244163045758767
276,0.0024238483029376504
277,0.0024215763409696847
278,0.0024203781999124247
